,city,country_x,latitude_x,longitude_x,bikes_to_pop
240,Speyer,DE,49.322125916666664,8.429605333333333,0.0018392168495995254
241,Split,HR,43.51186736363636,16.460648424242425,0.0026277077180492077
242,Stans,CH,46.965598766666666,8.386211166666666,0.006433933039437627
243,Strasbourg,FR,48.578573624903164,7.732791600306068,0.0014247563460161885
244,Sursee,CH,47.175999027027025,8.103099270270269,0.01101010101010101
245,Szamotuły,PL,52.609242,16.577407714285716,0.006652717420462471
246,Szczecin,PL,53.41469001923077,14.586071461538463,0.0017284372500513826
247,"Tampa, FL",US,27.772605106364427,-82.64593737400519,0.00020827465129830743
248,Tarnów,PL,50.01642388888889,20.98202261111111,0.002649698979775767
249,Terni,IT,42.56342187237417,14.22488553578211,0.0012321362724729964
250,"Topeka, KS",US,39.04265834879711,-95.69544233743501,0.0058167716917111
251,Toulouse,FR,43.602218409981745,1.4434181726143505,0.011425329050692552
252,Trento,IT,46.014870909043196,11.086478840544858,0.02073175680768049
253,Treviso,IT,45.67292614244208,12.244180359521213,0.002436612755138075
254,Trieste,IT,45.65382064403724,13.773106589934557,0.001213675380986405
255,Trogir,HR,43.516311333333334,16.26624766666667,0.002187028657616893
256,Troyes,FR,48.294178348833526,4.072390553557642,0.0024195109361894317
257,Tychy,PL,50.114827285714284,18.982911857142856,0.0006959372728538068
258,Udine,IT,46.06547272212234,13.23309568649014,0.002190558491931108
259,Ugento,IT,39.88309494401204,18.144421577453613,0.0011279407025459234
260,Uherské Hradiště,CZ,49.065687878048784,17.47039473170732,0.002799888004479821
261,"University of South Florida, FL",US,28.046176983560223,-82.44659840668503,0.006946885273016726
262,"University of Virginia, VA",US,38.035809183250635,-78.5073365036944,0.019288150042625747
263,Valence,FR,44.95276330164706,4.927827237254902,0.009127554093499513
264,Valencia,ES,39.47167409883245,-0.3713324393081953,0.13116504854368932
265,Vannes,FR,47.65592616666667,-2.7642901666666666,0.002866769671810719
266,Varese,IT,45.81857207004002,8.825629514195226,0.001328466428287644
267,Velika Gorica,HR,45.71427825,16.0574275,0.0006297526646409623
268,Vercelli,IT,45.32355276313179,8.420787581468039,0.0010393884931032243
269,Verona,IT,45.43463537438295,10.993407229182402,0.003999611310854145
270,Vrchlabí,CZ,50.62090726666667,15.614253733333333,0.012206037920091138
271,Vukovar,HR,45.3650085,18.983573,0.0004009944662763654
272,Walldorf,DE,49.292765,8.644036833333333,0.0030256212179734774
273,"Washington, DC",US,38.911445491589056,-77.06286517253383,0.0025495414463144314
274,Weinheim,DE,49.545791066666666,8.6555168,0.0019212083738185672
275,Wiesbaden,DE,50.07812913888889,8.237254194444445,0.0006165979566230507
276,Worms,DE,49.633475250000004,8.357514916666666,0.0017889087656529517
277,Wrocław,PL,51.111211686440676,17.022139588983052,0.004003394117358592
278,Würzburg,DE,49.790820733333334,9.932921466666667,0.00043009071004066314
279,Zadar,HR,44.11176425,15.235425125,0.0005860259449668362
280,Zagreb,HR,45.80134327272727,15.97764890909091,0.0002286016498860699
281,Zaprešić,HR,45.85837657142857,15.803307142857141,0.0006739880268009356
282,Zaragoza,ES,41.65477030692308,-0.8882035446153846,0.15929420725257057
283,Zduńska Wola,PL,51.592286307692305,18.949330846153845,0.003739396677207248
284,Zgierz,PL,51.857639818181816,19.410580181818183,0.0023965576717079103
285,Zielona Góra,PL,51.940864125,15.502916899999999,0.002855416295708572
286,Zlín,CZ,49.225793857142854,17.661816493506493,0.0016112140497865142
287,Zürich,CH,47.38688083222674,8.537668845407877,0.009401098246289522
288,Łask,PL,51.5981085,19.161634,0.0039935659215708024
289,Łomża,PL,53.16898886666667,22.070404,0.0024401913875598084
290,Łowicz,PL,52.10373225,19.938762416666666,0.004739492479347004
291,Łódź,PL,51.7613612,19.469625,0.00028822951759938125
292,Říčany,CZ,49.99409796428571,14.661728357142858,0.017055988134964777
293,Šibenik,HR,43.73752975,15.89447375,0.000518000518000518
294,Żyrardów,PL,52.05536,20.442336571428573,0.00276832427490222
